diseaseID,GeneID,score
C0002395,7783,0.30278692
C0002395,9123,0.30225053
C0002395,79803,0.3021841
C0002395,5792,0.302141
C0002395,8788,0.30208573
C0002395,1512,0.30204615
C0002395,3437,0.3018496
C0002395,8462,0.3016778
C0002395,2677,0.30162734
C0002395,2561,0.30160195
C0002395,6005,0.30111563
C0002395,1415,0.30086842
C0002395,50618,0.3005763
C0002395,1528,0.30041295
C0002395,645,0.3003011
C0002395,1811,0.3002004
C0002395,2020,0.30009285
C0002395,5575,0.29986158
C0002395,165,0.29984212
C0002395,3433,0.29965436
C0002395,4320,0.29943576
C0002395,5686,0.29854438
C0002395,51199,0.29843402
C0002395,7517,0.29803368
C0002395,3543,0.29798412
C0002395,7884,0.2975343
C0002395,669,0.2974143
C0002395,4585,0.29713967
C0002395,201456,0.29692882
C0002395,3718,0.29688942
C0002395,51755,0.29659885
C0002395,9175,0.296471
C0002395,56034,0.29643142
C0002395,1642,0.29642028
C0002395,2027,0.29598507
C0002395,4659,0.2959605
C0002395,6709,0.29595348
C0002395,4744,0.2959109
C0002395,1794,0.29586586
C0002395,9891,0.2957543
C0002395,9855,0.2955011
C0002395,50813,0.29543525
C0002395,116840,0.29536432
C0002395,6272,0.2953423
C0002395,8445,0.2952917
C0002395,124590,0.29524377
C0002395,6596,0.29523456
C0002395,9368,0.29518083
C0002395,83715,0.2949868
C0002395,1158,0.29497683
C0002395,1270,0.29475263
C0002395,162417,0.29427072
C0002395,3362,0.2941626
C0002395,6623,0.29380137
C0002395,23370,0.2937911
C0002395,51412,0.293689
C0002395,8638,0.29366815
C0002395,8082,0.29342762
C0002395,1108,0.29339546
C0002395,93664,0.29303977
C0002395,10512,0.29294226
C0002395,6100,0.29282087
C0002395,2913,0.29245874
C0002395,131890,0.2923844
C0002395,3939,0.29236358
C0002395,8835,0.29219234
C0002395,84527,0.29182583
C0002395,84991,0.2917434
C0002395,28964,0.29114437
C0002395,3866,0.29089117
C0002395,2189,0.29083928
C0002395,8540,0.2906249
C0002395,9095,0.2903632
C0002395,23042,0.29026544
C0002395,3679,0.29026088
C0002395,3676,0.29018357
C0002395,6468,0.29003668
C0002395,25885,0.2898835
C0002395,7784,0.28978568
C0002395,10963,0.28970075
C0002395,5898,0.28965572
C0002395,4734,0.2894492
C0002395,7703,0.28917974
C0002395,3797,0.28914
C0002395,2186,0.28865886
C0002395,26292,0.28840896
C0002395,6138,0.28829128
C0002395,162,0.28828585
C0002395,4643,0.28793827
C0002395,762,0.28722504
C0002395,4862,0.28718144
C0002395,51147,0.28717858
C0002395,347,0.28705007
C0002395,83700,0.2869683
C0002395,5695,0.2869014
C0002395,55738,0.28686994
C0002395,3306,0.28670353
C0002395,1908,0.2865486
C0002395,8045,0.2865224
C0002395,112398,0.2864953
C0002395,23327,0.2863775
C0002395,9152,0.2862306
C0002395,11329,0.28597698
C0002395,26524,0.28597003
C0002395,6670,0.28578663
C0002395,3156,0.28575996
C0002395,3714,0.2857101
C0002395,8536,0.28568307
C0002395,10112,0.28545985
C0002395,51726,0.2853275
C0002395,2053,0.28525862
C0002395,81027,0.28520495
C0002395,79444,0.28500742
C0002395,8022,0.28498292
C0002395,6373,0.28495654
C0002395,6491,0.28494048
C0002395,3915,0.2847952
C0002395,5322,0.2843466
C0002395,23761,0.28413874
C0002395,1559,0.284073
C0002395,974,0.28401715
C0002395,1745,0.2838649
C0002395,51514,0.28383067
C0002395,54433,0.28368726
C0002395,1739,0.28352284
C0002395,27077,0.28349718
C0002395,25890,0.28331226
C0002395,55240,0.28328744
C0002395,92840,0.28297523
C0002395,50506,0.28296342
C0002395,8738,0.2826316
C0002395,6125,0.2823403
C0002395,10159,0.2820669
C0002395,8443,0.281977
C0002395,55596,0.28194967
C0002395,55869,0.28188908
C0002395,1287,0.28188547
C0002395,3211,0.28186077
C0002395,2195,0.28185675
C0002395,794,0.28184333
C0002395,9252,0.28169042
C0002395,9785,0.28135216
C0002395,1107,0.2810713
C0002395,6340,0.280869
C0002395,126326,0.28065723
C0002395,80347,0.2804743
C0002395,5886,0.28028956
C0002395,11214,0.28010038
C0002395,3298,0.28001174
C0002395,6876,0.2799502
C0002395,6154,0.27977324
C0002395,306,0.2797639
C0002395,3678,0.27949148
C0002395,54840,0.27948296
C0002395,2979,0.2791576
C0002395,22807,0.27864936
C0002395,90,0.27839026
C0002395,7292,0.27836117
C0002395,54209,0.2783093
C0002395,473,0.2782644
C0002395,55759,0.27810717
C0002395,10210,0.27801812
C0002395,3991,0.27777922
C0002395,5083,0.27758428
C0002395,5584,0.27746803
C0002395,2743,0.27739614
C0002395,7329,0.27732506
C0002395,708,0.27728817
C0002395,3736,0.2772369
C0002395,6804,0.27723125
C0002395,1974,0.27713352
C0002395,10769,0.27701598
C0002395,10193,0.2769578
C0002395,4897,0.27685428
C0002395,3299,0.27679393
C0002395,7091,0.2767788
C0002395,2900,0.27650616
C0002395,9695,0.27645087
C0002395,2249,0.2764137
C0002395,6423,0.27639818
C0002395,5429,0.2762836
C0002395,1613,0.27618396
C0002395,5430,0.27612582
C0002395,57505,0.27609465
C0002395,10645,0.27590588
C0002395,23607,0.27535236
C0002395,4200,0.2753163
C0002395,307,0.27523968
C0002395,64506,0.2752381
C0002395,7555,0.27473772
C0002395,5718,0.2747206
C0002395,89797,0.27464142
C0002395,9313,0.27462143
C0002395,2073,0.2745962
C0002395,3297,0.27439862
C0002395,5314,0.27436307
C0002395,994,0.27428973
C0002395,6813,0.27424872
C0002395,26960,0.27408245
C0002395,9126,0.2736367
C0002395,3638,0.273583
C0002395,8471,0.27330083
C0002395,108,0.27319345
C0002395,3732,0.27307257
C0002395,4751,0.27299228
C0002395,7286,0.27292526
C0002395,6346,0.27282318
C0002395,5495,0.2727908
C0002395,94103,0.27259845
C0002395,136,0.2722875
C0002395,3055,0.27226466
C0002395,3832,0.27216405
C0002395,287,0.2720394
C0002395,6464,0.2717659
C0002395,91752,0.2716433
C0002395,8795,0.27159196
C0002395,6328,0.27156308
C0002395,3816,0.27149034
C0002395,2050,0.27133435
C0002395,2632,0.27110246
C0002395,4900,0.2710278
C0002395,5500,0.27094018
C0002395,9652,0.27091324
C0002395,9150,0.2705468
C0002395,267012,0.27054483
C0002395,1643,0.27046517
C0002395,2840,0.27044833
C0002395,924,0.27031887
C0002395,30000,0.269939
C0002395,7307,0.2697143
C0002395,114,0.26965356
C0002395,5037,0.2695241
C0002395,4058,0.26949158
C0002395,51601,0.26939434
C0002395,3054,0.26937285
C0002395,22919,0.2693725
C0002395,6195,0.26925385
C0002395,8450,0.26921716
C0002395,2742,0.2691901
C0002395,3233,0.26906633
C0002395,9615,0.26905832
C0002395,4544,0.2688614
C0002395,4654,0.26880866
C0002395,7374,0.2686911
C0002395,55062,0.26836735
C0002395,22854,0.26792377
C0002395,5478,0.26786906
C0002395,6498,0.267805
C0002395,6693,0.26770303
C0002395,51477,0.267321
C0002395,4599,0.26727396
C0002395,4488,0.2669227
C0002395,54413,0.26690298
C0002395,9173,0.26676857
C0002395,23129,0.26656458
C0002395,2286,0.26651657
C0002395,10062,0.2663058
C0002395,34,0.26589832
C0002395,4069,0.26584375
C0002395,9641,0.26577827
C0002395,5864,0.26561457
C0002395,51103,0.2653757
C0002395,2961,0.26528284
C0002395,23174,0.26518464
C0002395,2220,0.26517326
C0002395,5784,0.26499057
C0002395,4145,0.26481038
C0002395,1647,0.26464647
C0002395,2918,0.2645477
C0002395,204851,0.26438522
C0002395,6634,0.2643777
C0002395,23305,0.2643755
C0002395,9253,0.26417628
C0002395,7143,0.264098
C0002395,2798,0.26404762
C0002395,2168,0.26368037
C0002395,5521,0.2636384
C0002395,3434,0.26355118
C0002395,5793,0.26351038
C0002395,23066,0.263339
C0002395,53834,0.2632088
C0002395,3763,0.2631206
C0002395,9343,0.2629825
C0002395,132158,0.2628533
C0002395,774,0.26266113
C0002395,81624,0.2624275
C0002395,7295,0.26212105
C0002395,7942,0.26175368
C0002395,9104,0.26132017
C0002395,26086,0.26119328
C0002395,26580,0.26117396
C0002395,9622,0.2610368
C0002395,6209,0.26100326
C0002395,7178,0.26091257
C0002395,23451,0.26083818
C0002395,325,0.26082587
C0002395,55148,0.26079708
C0002395,6907,0.2607719
C0002395,1005,0.26070377
C0002395,259,0.26050347
C0002395,8328,0.260465
C0002395,5498,0.26035804
C0002395,2167,0.26022273
C0002395,11277,0.2601244
C0002395,214,0.25979188
C0002395,2695,0.25977415
C0002395,8863,0.25970596
C0002395,7134,0.25934386
C0002395,8204,0.2592583
C0002395,3955,0.25908202
C0002395,25844,0.25904182
C0002395,27339,0.25878474
C0002395,5304,0.25876933
C0002395,11230,0.25847414
C0002395,2312,0.2581072
C0002395,10978,0.2580781
C0002395,23020,0.2580191
C0002395,23658,0.25788212
C0002395,116461,0.2575296
C0002395,9966,0.25748092
C0002395,6652,0.2574678
C0002395,25937,0.25736234
C0002395,2288,0.25728455
C0002395,9464,0.25695947
C0002395,5073,0.25690114
C0002395,5720,0.2566662
C0002395,832,0.25649747
C0002395,6152,0.25638714
C0002395,4191,0.25608012
C0002395,5148,0.25603637
C0002395,81704,0.2555253
C0002395,93145,0.25539234
C0002395,3419,0.2553669
C0002395,7090,0.25531435
C0002395,1438,0.2548477
C0002395,5813,0.25482893
C0002395,4010,0.2546685
C0002395,6503,0.25457835
C0002395,9801,0.25396532
C0002395,5567,0.2538508
C0002395,1537,0.25378504
C0002395,10449,0.25375745
C0002395,4967,0.2532513
C0002395,10549,0.25304994
C0002395,89781,0.25281549
C0002395,3636,0.25252977
C0002395,9463,0.25240153
C0002395,7066,0.25224274
C0002395,5480,0.2521703
C0002395,4293,0.2521581
C0002395,23208,0.2520756
C0002395,23095,0.2520755
C0002395,5140,0.25190592
C0002395,597,0.2513535
C0002395,3849,0.2513262
C0002395,5118,0.25117475
C0002395,481,0.25103158
C0002395,159296,0.25098073
C0002395,1414,0.2508353
C0002395,3431,0.25074807
C0002395,9055,0.25071377
C0002395,51422,0.25070128
C0002395,3087,0.2506363
C0002395,6908,0.2505338
C0002395,6886,0.25037098
C0002395,1408,0.250316
C0002395,90678,0.25022846
C0002395,9075,0.2498658
C0002395,2494,0.2496849
C0002395,51614,0.24936248
C0002395,5453,0.24916215
C0002395,3963,0.24902895
C0002395,120,0.24899954
C0002395,8621,0.24888404
C0002395,5902,0.24862519
C0002395,199,0.24856982
C0002395,4142,0.24849677
C0002395,4692,0.24839595
C0002395,151531,0.2483094
C0002395,5607,0.24796657
C0002395,10452,0.24787901
C0002395,56547,0.24767584
C0002395,8241,0.24752006
C0002395,2560,0.2473622
C0002395,6199,0.2473609
C0002395,5170,0.24709925
C0002395,51599,0.24707669
C0002395,30834,0.24690653
C0002395,51593,0.24677429
C0002395,8530,0.24671817
C0002395,3720,0.24630645
C0002395,5366,0.2462025
C0002395,10262,0.24613604
C0002395,27040,0.24603063
C0002395,8766,0.24601427
C0002395,79801,0.24591032
C0002395,23005,0.24547888
C0002395,84957,0.24525718
C0002395,57410,0.2451537
C0002395,8490,0.24500453
C0002395,5142,0.24486408
C0002395,57521,0.24469271
C0002395,9379,0.24461395
C0002395,51076,0.24454072
C0002395,25802,0.24446115
C0002395,4097,0.24441457
C0002395,80308,0.24441251
C0002395,10043,0.24431111
C0002395,6234,0.24418241
C0002395,55824,0.24401058
C0002395,10486,0.24389976
C0002395,7707,0.24351929
C0002395,343521,0.24340615
C0002395,91653,0.24336618
C0002395,84133,0.2432398
C0002395,4330,0.24322978
C0002395,3822,0.243222
C0002395,5062,0.24319944
C0002395,1830,0.24315703
C0002395,51447,0.24307625
C0002395,23203,0.2430611
C0002395,11343,0.24285246
C0002395,1032,0.24279472
C0002395,22978,0.24252611
C0002395,6697,0.2423188
C0002395,116449,0.24226642
C0002395,54206,0.24213904
C0002395,1007,0.24205115
C0002395,136319,0.24198008
C0002395,8379,0.24194129
C0002395,1468,0.24179971
C0002395,11113,0.2417039
C0002395,10818,0.24169168
C0002395,2038,0.24165991
C0002395,53615,0.24158508
C0002395,23019,0.24141777
C0002395,26056,0.24125627
C0002395,10109,0.24117905
C0002395,8633,0.24108961
C0002395,25836,0.24080056
C0002395,6251,0.24067095
C0002395,10588,0.24038984
C0002395,23233,0.24037504
C0002395,821,0.24027331
C0002395,3133,0.24016523
C0002395,23492,0.23997587
C0002395,10911,0.23992582
C0002395,114928,0.23991367
C0002395,64061,0.2398245
C0002395,350,0.23964378
C0002395,921,0.23963708
C0002395,9184,0.23947382
C0002395,93611,0.23938406
C0002395,8767,0.23916122
C0002395,7812,0.23914725
C0002395,11198,0.23863646
C0002395,51399,0.2386343
C0002395,7380,0.23850659
C0002395,51311,0.23835465
C0002395,8601,0.23822632
C0002395,2916,0.23808017
C0002395,23204,0.23793933
C0002395,10479,0.2376323
C0002395,23112,0.23748125
C0002395,10845,0.23738459
C0002395,727,0.23728685
C0002395,57447,0.23727706
C0002395,5333,0.23720281
C0002395,3914,0.23706603
C0002395,7067,0.23705693
C0002395,5764,0.23705043
C0002395,54453,0.23702045
C0002395,6231,0.23662336
C0002395,4133,0.23660535
C0002395,79879,0.23645967
C0002395,123,0.23639403
C0002395,7805,0.23634702
C0002395,29920,0.23623794
C0002395,1448,0.23613742
C0002395,5004,0.23577403
C0002395,1999,0.23554763
C0002395,23139,0.23550206
C0002395,1119,0.2346546
C0002395,6614,0.23456447
C0002395,23126,0.23446493
C0002395,1824,0.23436219
C0002395,5283,0.23426786
C0002395,1611,0.23426098
C0002395,6671,0.23417176
C0002395,51085,0.23383804
C0002395,1192,0.23377699
C0002395,25796,0.23363277
C0002395,65266,0.23358464
C0002395,5348,0.23352899
C0002395,7159,0.23325536
C0002395,10274,0.23325004
C0002395,4294,0.23321638
C0002395,134728,0.23320173
C0002395,2733,0.23311754
C0002395,4085,0.23285745
C0002395,118,0.232851
C0002395,1463,0.2325268
C0002395,5705,0.23246741
C0002395,6263,0.23233351
C0002395,56479,0.23211274
C0002395,81603,0.2318384
C0002395,23558,0.23173556
C0002395,5530,0.2317299
C0002395,23314,0.23148833
C0002395,9978,0.23106045
C0002395,1161,0.23089145
C0002395,3155,0.23087361
C0002395,8013,0.23085345
C0002395,977,0.23076513
C0002395,5834,0.23071325
C0002395,8999,0.23058662
C0002395,4190,0.23013341
C0002395,26146,0.2300792
C0002395,10743,0.23002997
C0002395,2580,0.23002502
C0002395,2672,0.2298779
C0002395,6651,0.22961926
C0002395,7036,0.22961238
C0002395,6853,0.22953504
C0002395,5527,0.22935054
C0002395,10672,0.229313
C0002395,7092,0.22912773
C0002395,4478,0.22889434
C0002395,79719,0.22864342
C0002395,2922,0.22834332
C0002395,51763,0.22830147
C0002395,4691,0.22802588
C0002395,10897,0.22802266
C0002395,4222,0.22792585
C0002395,9019,0.22785485
C0002395,23291,0.22758701
C0002395,7441,0.22743812
C0002395,7094,0.2274015
C0002395,11065,0.22711465
C0002395,5045,0.22708957
C0002395,114131,0.22698915
C0002395,4205,0.22698316
C0002395,55775,0.22683048
C0002395,9637,0.22662535
C0002395,5358,0.22642463
C0002395,23387,0.22635148
C0002395,9294,0.22624274
C0002395,4650,0.22617295
C0002395,822,0.22609982
C0002395,3122,0.2258593
C0002395,8910,0.22566767
C0002395,2938,0.22565499
C0002395,2028,0.22547495
C0002395,5469,0.22541833
C0002395,93649,0.22540613
C0002395,4804,0.22516671
C0002395,1808,0.22460178
C0002395,64109,0.22449437
C0002395,3048,0.22432685
C0002395,112939,0.22432366
C0002395,2899,0.22428742
C0002395,482,0.22424358
C0002395,6305,0.22420101
C0002395,114822,0.22414443
C0002395,6768,0.2241301
C0002395,4978,0.22388704
C0002395,699,0.2238442
C0002395,3790,0.22381166
C0002395,7272,0.22376794
C0002395,8434,0.22374988
C0002395,10411,0.2237061
C0002395,226,0.22368197
C0002395,6888,0.22366816
C0002395,9541,0.22366077
C0002395,9877,0.22365582
C0002395,22861,0.22296879
C0002395,10466,0.22283845
C0002395,83729,0.22261842
C0002395,113,0.22246262
C0002395,9572,0.22209549
C0002395,8560,0.22188091
C0002395,65057,0.22186448
C0002395,7054,0.22182709
C0002395,23581,0.22149378
C0002395,6887,0.22132051
C0002395,23650,0.22104125
C0002395,2869,0.22064066
C0002395,5457,0.22057067
C0002395,4486,0.2205126
C0002395,5685,0.22036922
C0002395,79139,0.22005413
C0002395,64780,0.2199079
C0002395,2923,0.21984857
C0002395,10957,0.21945009
C0002395,26575,0.21940705
C0002395,9149,0.21939102
C0002395,284217,0.21937773
C0002395,8805,0.21911694
C0002395,10950,0.21903875
C0002395,9045,0.2190236
C0002395,7531,0.21873896
C0002395,10846,0.21865085
C0002395,5335,0.21860033
C0002395,6122,0.21859843
C0002395,3680,0.21851063
C0002395,5965,0.2184881
C0002395,79012,0.21819693
C0002395,53353,0.21808654
C0002395,8076,0.2180745
C0002395,5826,0.21796316
C0002395,64699,0.21754403
C0002395,3482,0.21751477
C0002395,886,0.21746616
C0002395,5993,0.21727823
C0002395,1979,0.21673045
C0002395,10919,0.2162886
C0002395,10371,0.21621019
C0002395,2894,0.21597013
C0002395,6367,0.21590438
C0002395,6137,0.2157754
C0002395,720,0.21575126
C0002395,1670,0.2156063
C0002395,3146,0.21528181
C0002395,3191,0.21521609
C0002395,23413,0.2150819
C0002395,5537,0.21487603
C0002395,54583,0.21467976
C0002395,7350,0.21463634
C0002395,26235,0.21425569
C0002395,2700,0.21423042
C0002395,30968,0.21416257
C0002395,1622,0.21402743
C0002395,1175,0.21386492
C0002395,51621,0.21381667
C0002395,23229,0.21339943
C0002395,9083,0.21311972
C0002395,219771,0.21294409
C0002395,2213,0.21292895
C0002395,2563,0.21284151
C0002395,4175,0.21282443
C0002395,5995,0.21274999
C0002395,59,0.21269113
C0002395,254887,0.21265371
C0002395,9325,0.21243343
C0002395,4924,0.21206245
C0002395,1510,0.21175256
C0002395,1880,0.21151131
C0002395,60626,0.21124315
C0002395,337867,0.21118361
C0002395,2947,0.21092038
C0002395,2592,0.21082851
C0002395,10718,0.21056488
C0002395,5341,0.21048088
C0002395,140767,0.2104666
C0002395,28952,0.21023636
C0002395,5479,0.21014896
C0002395,5533,0.20999897
C0002395,6286,0.20966068
C0002395,143379,0.20963807
C0002395,5880,0.2094683
C0002395,4061,0.20946655
C0002395,2178,0.20910528
C0002395,56992,0.20909977
C0002395,59343,0.2090957
C0002395,1848,0.20884866
C0002395,9771,0.20880422
C0002395,11073,0.20859012
C0002395,4634,0.2084008
C0002395,6748,0.2082035
C0002395,1266,0.20817256
C0002395,146433,0.208115
C0002395,10495,0.20803393
C0002395,23604,0.20764571
C0002395,23431,0.20762876
C0002395,409,0.20687957
C0002395,29922,0.20675783
C0002395,8323,0.20673284
C0002395,1610,0.20671777
C0002395,9540,0.20639691
C0002395,9002,0.20604359
C0002395,4680,0.20593984
C0002395,963,0.2057997
C0002395,10987,0.20576696
C0002395,6866,0.20563546
C0002395,9748,0.20534001
C0002395,5436,0.20469433
C0002395,11278,0.2046692
C0002395,8558,0.20452738
C0002395,5801,0.2044597
C0002395,7356,0.20420204
C0002395,729,0.20415682
C0002395,8813,0.20407547
C0002395,81609,0.20392933
C0002395,10155,0.20386177
C0002395,25865,0.20369315
C0002395,6204,0.20367354
C0002395,5271,0.203614
C0002395,8073,0.20328143
C0002395,2109,0.20326528
C0002395,5329,0.20325634
C0002395,4045,0.20321344
C0002395,9833,0.20320907
C0002395,11117,0.20306781
C0002395,6470,0.20295282
C0002395,54861,0.20294477
C0002395,570,0.20239168
C0002395,4012,0.20238781
C0002395,1390,0.20200074
C0002395,302,0.20197603
C0002395,6232,0.20197074
C0002395,2948,0.20196208
C0002395,868,0.20186937
C0002395,8463,0.20182006
C0002395,51807,0.2014657
C0002395,4926,0.20137152
C0002395,6147,0.20113721
C0002395,10096,0.2009575
C0002395,7343,0.2008869
C0002395,339230,0.2007501
C0002395,55626,0.20073886
C0002395,5349,0.2007366
C0002395,57003,0.20072253
C0002395,29959,0.20051838
C0002395,90226,0.19991228
C0002395,55872,0.19988763
C0002395,9510,0.19973746
C0002395,28996,0.19963393
C0002395,3839,0.19945434
C0002395,26052,0.19942167
C0002395,23397,0.19931327
C0002395,8452,0.19916445
C0002395,2647,0.19909498
C0002395,7072,0.19878766
C0002395,5593,0.19871235
C0002395,1805,0.19867297
C0002395,2188,0.19852588
C0002395,1520,0.19795758
C0002395,10369,0.19751963
C0002395,9248,0.19684388
C0002395,5216,0.19679691
C0002395,7088,0.19674504
C0002395,5336,0.19655761
C0002395,23256,0.19650543
C0002395,5141,0.19637832
C0002395,8740,0.19627528
C0002395,1627,0.19617502
C0002395,117154,0.19613375
C0002395,9640,0.19606976
C0002395,8841,0.1959418
C0002395,7284,0.19588476
C0002395,26270,0.1958546
C0002395,2957,0.19585337
C0002395,8412,0.1957256
C0002395,9118,0.19559959
C0002395,1114,0.19559176
C0002395,3932,0.19527769
C0002395,4067,0.19525895
C0002395,2245,0.19523698
C0002395,8825,0.19520444
C0002395,112574,0.19484662
C0002395,10551,0.19471289
C0002395,4901,0.19460598
C0002395,6236,0.19456306
C0002395,6441,0.19444646
C0002395,7913,0.19438392
C0002395,54977,0.19425535
C0002395,7203,0.19387352
C0002395,64081,0.19370757
C0002395,81858,0.19353878
C0002395,8653,0.19351803
C0002395,10321,0.19351332
C0002395,2847,0.19328198
C0002395,9373,0.19317439
C0002395,55870,0.19308338
C0002395,1942,0.19300729
C0002395,55437,0.19298482
C0002395,83667,0.192951
C0002395,10892,0.19280675
C0002395,6196,0.19274925
C0002395,196403,0.19273771
C0002395,64919,0.19247237
C0002395,64421,0.19205861
C0002395,26249,0.19183548
C0002395,23559,0.19179901
C0002395,6493,0.19176526
C0002395,5973,0.19115806
C0002395,81570,0.19095959
C0002395,29085,0.1907887
C0002395,1672,0.19077793
C0002395,4040,0.19070889
C0002395,115352,0.190545
C0002395,9699,0.19045155
C0002395,55023,0.19043948
C0002395,9619,0.1901905
C0002395,1990,0.19013634
C0002395,637,0.19002578
C0002395,309,0.18996775
C0002395,8976,0.18983296
C0002395,9649,0.18979628
C0002395,8661,0.18978338
C0002395,8800,0.18964101
C0002395,1003,0.18955207
C0002395,81631,0.18952891
C0002395,487,0.18948446
C0002395,6404,0.18937792
C0002395,23086,0.18930097
C0002395,10426,0.18923765
C0002395,4135,0.18909012
C0002395,6258,0.18897405
C0002395,9276,0.18882883
C0002395,8078,0.18852867
C0002395,81565,0.1883972
C0002395,5467,0.18825433
C0002395,4189,0.18770817
C0002395,23498,0.18769805
C0002395,3936,0.18739605
C0002395,3455,0.18731366
C0002395,2162,0.18720797
C0002395,26136,0.18711598
C0002395,9271,0.18654643
C0002395,9696,0.186535
C0002395,54541,0.1865226
C0002395,2805,0.18649927
C0002395,1429,0.18603261
C0002395,2230,0.18574072
C0002395,92344,0.18569194
C0002395,60598,0.18511485
C0002395,694,0.18498589
C0002395,5858,0.18488528
C0002395,10857,0.18484125
C0002395,8733,0.184697
C0002395,4223,0.184546
C0002395,3977,0.18439266
C0002395,721,0.18420267
C0002395,954,0.18408561
C0002395,10576,0.18400761
C0002395,3563,0.18385303
C0002395,2735,0.18382546
C0002395,115761,0.18381351
C0002395,4155,0.18380912
C0002395,197257,0.18380311
C0002395,1267,0.18368807
C0002395,8871,0.18346697
C0002395,64866,0.18344381
C0002395,7305,0.18343005
C0002395,9024,0.1833961
C0002395,84676,0.18316855
C0002395,10758,0.1830447
C0002395,51426,0.182603
C0002395,9846,0.1825892
C0002395,6480,0.18252058
C0002395,8648,0.18232872
C0002395,6201,0.18229988
C0002395,6683,0.18224138
C0002395,4077,0.18208852
C0002395,256933,0.18195868
C0002395,4935,0.18191117
C0002395,9562,0.18179104
C0002395,5279,0.18178289
C0002395,10928,0.18153335
C0002395,56893,0.18124267
C0002395,80228,0.1811976
C0002395,6511,0.18119597
C0002395,22986,0.18114492
C0002395,51382,0.18100473
C0002395,23034,0.18086013
C0002395,4593,0.18083015
C0002395,359948,0.18067664
C0002395,5184,0.18030514
C0002395,3352,0.18016018
C0002395,10398,0.18012956
C0002395,23601,0.18000014
C0002395,1454,0.1798805
C0002395,7293,0.17985117
C0002395,9338,0.17981774
C0002395,8985,0.17954053
C0002395,29115,0.17951381
C0002395,11235,0.17944106
C0002395,246778,0.17909653
C0002395,9943,0.17903183
C0002395,23643,0.17891008
C0002395,26061,0.17876594
C0002395,6252,0.17854045
C0002395,84687,0.17796907
C0002395,4649,0.1779665
C0002395,4929,0.17783545
C0002395,8675,0.17782556
C0002395,2118,0.17763543
C0002395,715,0.17760214
C0002395,4700,0.17756537
C0002395,4004,0.1773991
C0002395,7486,0.17739493
C0002395,7360,0.17738682
C0002395,1889,0.17708819
C0002395,9493,0.17679642
C0002395,840,0.17678072
C0002395,1604,0.17675321
C0002395,925,0.1767362
C0002395,4794,0.17673147
C0002395,10614,0.1767304
C0002395,2251,0.1767108
C0002395,8930,0.1765802
C0002395,4534,0.17656884
C0002395,891,0.17656672
C0002395,11333,0.17641024
C0002395,5630,0.17595403
C0002395,5449,0.17593716
C0002395,1793,0.17512268
C0002395,2834,0.1749253
C0002395,2567,0.17486063
C0002395,1412,0.17483611
C0002395,687,0.1748024
C0002395,60482,0.17464086
C0002395,2239,0.17445599
C0002395,5786,0.17438266
C0002395,93659,0.17436567
C0002395,1846,0.17431563
C0002395,5008,0.17419149
C0002395,8894,0.17403722
C0002395,23657,0.17393906
C0002395,10006,0.173766
C0002395,8870,0.17365897
C0002395,10771,0.1734305
C0002395,6698,0.17335749
C0002395,8454,0.17320812
C0002395,7980,0.17305887
C0002395,84330,0.17305322
C0002395,929,0.1730398
C0002395,1294,0.17302626
C0002395,79080,0.17297705
C0002395,10989,0.17293483
C0002395,6202,0.17290229
C0002395,1265,0.17281543
C0002395,3983,0.17221126
C0002395,29760,0.17219912
C0002395,5683,0.17219281
C0002395,4904,0.17201754
C0002395,2114,0.17192286
C0002395,8801,0.17190748
C0002395,11337,0.17187634
C0002395,643,0.17169473
C0002395,6227,0.17164919
C0002395,10681,0.17158732
C0002395,30062,0.17157377
C0002395,8913,0.17152424
C0002395,1130,0.17147702
C0002395,4973,0.17127684
C0002395,6539,0.17115831
C0002395,26039,0.17101654
C0002395,5962,0.17100735
C0002395,8682,0.17066684
C0002395,8997,0.17045662
C0002395,5075,0.1703031
C0002395,578,0.17024948
C0002395,8233,0.1701969
C0002395,55755,0.17004886
C0002395,7328,0.16998985
C0002395,10142,0.16970482
C0002395,6476,0.16937461
C0002395,29071,0.16923428
C0002395,6160,0.16922066
C0002395,5534,0.16914074
C0002395,7355,0.16898803
C0002395,55742,0.16896729
C0002395,2209,0.168881
C0002395,23136,0.16885585
C0002395,6233,0.16881892
C0002395,392,0.16877207
C0002395,4324,0.16859554
C0002395,9221,0.16854432
C0002395,23241,0.16849694
C0002395,8089,0.16828878
C0002395,4583,0.16826679
C0002395,55297,0.1682186
C0002395,10236,0.168113
C0002395,22925,0.16785835
C0002395,1311,0.16777542
C0002395,5420,0.16753195
C0002395,10610,0.16742611
C0002395,9871,0.16738611
C0002395,4291,0.16735269
C0002395,55140,0.1672717
C0002395,23406,0.16717005
C0002395,93663,0.16710608
C0002395,79734,0.16685893
C0002395,212,0.16679896
C0002395,8514,0.16652131
C0002395,3623,0.16641846
C0002395,79184,0.1663973
C0002395,1411,0.16632235
C0002395,9788,0.1662613
C0002395,3687,0.16616657
C0002395,55040,0.16609493
C0002395,79026,0.16585818
C0002395,54872,0.16564086
C0002395,11188,0.16563398
C0002395,1747,0.16559055
C0002395,8848,0.16556756
C0002395,54434,0.16510278
C0002395,23774,0.16492537
C0002395,4060,0.1639562
C0002395,23621,0.16353588
C0002395,9056,0.16263495
C0002395,5367,0.16244853
C0002395,4860,0.16175877
